model_name,status,rank,feature,importance,method
catboost_gpu,available,5,numeric__temperature,9.41431024416925,feature_importances
catboost_gpu,available,6,numeric__sbp,7.824689583613966,feature_importances
catboost_gpu,available,7,numeric__pain,7.618035070895442,feature_importances
catboost_gpu,available,8,numeric__dbp,7.03090264052865,feature_importances
catboost_gpu,available,9,numeric__hour_sin,2.8608759894291467,feature_importances
catboost_gpu,available,10,numeric__hour_cos,2.6163032249152876,feature_importances
catboost_gpu,available,11,numeric__month,2.367759082755345,feature_importances
catboost_gpu,available,12,numeric__hour,2.2166424515909258,feature_importances
catboost_gpu,available,13,numeric__month_sin,1.9934407468808168,feature_importances
catboost_gpu,available,14,numeric__month_cos,1.7898717717864256,feature_importances
catboost_gpu,available,15,categorical__presenting_complaint_injury,1.20293424492695,feature_importances
catboost_gpu,available,16,categorical__presenting_complaint_unwell adult,1.1859026787422449,feature_importances
catboost_gpu,available,17,categorical__presenting_complaint_abdominal pain,0.6343086089095938,feature_importances
catboost_gpu,available,18,categorical__season_spring,0.5860232104367549,feature_importances
catboost_gpu,available,19,categorical__presenting_complaint_chest pain,0.5858404014963192,feature_importances
catboost_gpu,available,20,categorical__season_summer,0.5174784018621911,feature_importances
catboost_gpu,available,21,categorical__time_bin_afternoon,0.5132444974503739,feature_importances
catboost_gpu,available,22,categorical__time_bin_morning,0.43000506827669854,feature_importances
catboost_gpu,available,23,categorical__presenting_complaint_unwell child,0.4199458624947928,feature_importances
catboost_gpu,available,24,categorical__presenting_complaint_eye problem,0.40973604701956506,feature_importances
catboost_gpu,available,25,categorical__season_winter,0.361586286714189,feature_importances
catboost_gpu,available,26,categorical__season_autumn,0.30764994745094315,feature_importances
catboost_gpu,available,27,categorical__presenting_complaint_limb pain,0.28939079520185595,feature_importances
catboost_gpu,available,28,categorical__presenting_complaint_breathing problem shortness of breath,0.28703886058247025,feature_importances
catboost_gpu,available,29,categorical__time_bin_evening,0.26045499702092917,feature_importances
catboost_gpu,available,30,categorical__presenting_complaint_back pain,0.19039302186956708,feature_importances
catboost_gpu,available,31,categorical__presenting_complaint_psychiatric problem,0.1550481943708997,feature_importances
catboost_gpu,available,32,categorical__presenting_complaint_wound,0.14582152952524782,feature_importances
catboost_gpu,available,33,categorical__presenting_complaint_urinary problem,0.1134156352591346,feature_importances
catboost_gpu,available,34,categorical__presenting_complaint_collapse faint,0.10232103056496636,feature_importances
catboost_gpu,available,35,categorical__presenting_complaint_limb swelling,0.09821113878734335,feature_importances
catboost_gpu,available,36,categorical__time_bin_early morning,0.09576423897921121,feature_importances
catboost_gpu,available,37,categorical__presenting_complaint_vomiting,0.09386314000393609,feature_importances
catboost_gpu,available,38,categorical__presenting_complaint_other,0.09202974860491894,feature_importances
catboost_gpu,available,39,categorical__presenting_complaint_rash,0.07944768579375125,feature_importances
catboost_gpu,available,40,categorical__presenting_complaint_ear problem,0.07253086118559184,feature_importances
catboost_gpu,available,41,categorical__time_bin_night,0.06457677512543002,feature_importances
catboost_gpu,available,42,categorical__presenting_complaint_sore throat,0.06122961490761135,feature_importances
catboost_gpu,available,43,categorical__presenting_complaint_deliberate self harm overdose,0.0567174173093585,feature_importances
catboost_gpu,available,44,categorical__presenting_complaint_fit seizure,0.05632323359473652,feature_importances
catboost_gpu,available,45,categorical__presenting_complaint_burn,0.051304958101805395,feature_importances
catboost_gpu,available,46,categorical__presenting_complaint_skin infection,0.051037675966660825,feature_importances
catboost_gpu,available,47,categorical__presenting_complaint_testicular pain,0.04523473493214872,feature_importances
catboost_gpu,available,48,categorical__time_bin_late night,0.04380366685869569,feature_importances
catboost_gpu,available,49,categorical__presenting_complaint_foreign body,0.04247444398396689,feature_importances
catboost_gpu,available,50,categorical__presenting_complaint_query covid 19,0.035146524514282074,feature_importances
structured_logistic_smote,available,1,categorical__presenting_complaint_psychiatric problem,1.8279736019486992,coefficient
structured_logistic_smote,available,2,numeric__o2sat,1.812380705307396,coefficient
structured_logistic_smote,available,3,categorical__presenting_complaint_sore throat,1.5763650211423297,coefficient
structured_logistic_smote,available,4,categorical__presenting_complaint_burn,1.3558865978328705,coefficient
structured_logistic_smote,available,5,categorical__presenting_complaint_injury,1.3195606410911507,coefficient
structured_logistic_smote,available,6,categorical__presenting_complaint_vomiting,1.3018078745783215,coefficient
structured_logistic_smote,available,7,categorical__presenting_complaint_rash,1.2123987127535638,coefficient
structured_logistic_smote,available,8,categorical__presenting_complaint_testicular pain,1.1257605429620847,coefficient
structured_logistic_smote,available,9,categorical__presenting_complaint_collapse faint,1.0935002895939816,coefficient
structured_logistic_smote,available,10,numeric__pain,1.0539891577663614,coefficient
structured_logistic_smote,available,11,categorical__presenting_complaint_chest pain,1.0460904733346341,coefficient
structured_logistic_smote,available,12,categorical__presenting_complaint_abdominal pain,1.0339194650396888,coefficient
structured_logistic_smote,available,13,categorical__presenting_complaint_query covid 19,1.0006010029107208,coefficient
structured_logistic_smote,available,14,categorical__presenting_complaint_unwell adult,0.9451215023851799,coefficient
structured_logistic_smote,available,15,categorical__presenting_complaint_eye problem,0.9033468266373162,coefficient
structured_logistic_smote,available,16,categorical__presenting_complaint_ear problem,0.8842517992119114,coefficient
structured_logistic_smote,available,17,categorical__presenting_complaint_vomiting blood,0.7932784911280134,coefficient
structured_logistic_smote,available,18,categorical__presenting_complaint_limb pain,0.763639959253766,coefficient
structured_logistic_smote,available,19,categorical__presenting_complaint_skin infection,0.7535249980950417,coefficient
structured_logistic_smote,available,20,categorical__presenting_complaint_nose bleed,0.7463075694319862,coefficient
structured_logistic_smote,available,21,categorical__presenting_complaint_deliberate self harm overdose,0.7307177131331022,coefficient
structured_logistic_smote,available,22,categorical__presenting_complaint_wound,0.7028654717523662,coefficient
structured_logistic_smote,available,23,categorical__presenting_complaint_diarrhoea,0.6986241715911944,coefficient
structured_logistic_smote,available,24,categorical__presenting_complaint_unwell child,0.6924697711156697,coefficient
structured_logistic_smote,available,25,categorical__presenting_complaint_pregnancy,0.6771057002330678,coefficient
structured_logistic_smote,available,26,categorical__presenting_complaint_foreign body,0.6653028523722216,coefficient
structured_logistic_smote,available,27,categorical__presenting_complaint_breathing problem shortness of breath,0.6492335092226337,coefficient
structured_logistic_smote,available,28,categorical__presenting_complaint_insects bites stings,0.6431364308881823,coefficient
structured_logistic_smote,available,29,categorical__presenting_complaint_vaginal bleeding,0.6022528010052112,coefficient
structured_logistic_smote,available,30,categorical__presenting_complaint_neck pain,0.5877977497457835,coefficient
structured_logistic_smote,available,31,categorical__presenting_complaint_limping child,0.5641517554701899,coefficient
structured_logistic_smote,available,32,categorical__presenting_complaint_back pain,0.5441853516659605,coefficient
structured_logistic_smote,available,33,categorical__presenting_complaint_nasal problem,0.5017620985179502,coefficient
structured_logistic_smote,available,34,categorical__presenting_complaint_other,0.47404322909476204,coefficient
structured_logistic_smote,available,35,categorical__presenting_complaint_chemical injury,0.47230984802819126,coefficient
structured_logistic_smote,available,36,numeric__heartrate,0.4510068176900385,coefficient
structured_logistic_smote,available,37,categorical__presenting_complaint_rectal bleeding,0.44314288635643223,coefficient
structured_logistic_smote,available,38,categorical__time_bin_night,0.42745518072881433,coefficient
structured_logistic_smote,available,39,categorical__time_bin_late night,0.3942574855096142,coefficient
structured_logistic_smote,available,40,categorical__presenting_complaint_dental problem,0.3493400836783309,coefficient
structured_logistic_smote,available,41,categorical__presenting_complaint_fit seizure,0.3368698233489753,coefficient
structured_logistic_smote,available,42,numeric__temperature,0.30075158735330154,coefficient
structured_logistic_smote,available,43,categorical__season_summer,0.3005053192985157,coefficient
structured_logistic_smote,available,44,categorical__time_bin_afternoon,0.29668979330455386,coefficient
structured_logistic_smote,available,45,categorical__season_autumn,0.281000047400478,coefficient
structured_logistic_smote,available,46,numeric__sbp,0.2757494490112028,coefficient
structured_logistic_smote,available,47,categorical__presenting_complaint_limb swelling,0.27473960010466697,coefficient
structured_logistic_smote,available,48,categorical__time_bin_early morning,0.26370532498980426,coefficient
structured_logistic_smote,available,49,categorical__season_spring,0.2579401328400511,coefficient
structured_logistic_smote,available,50,categorical__time_bin_morning,0.24237964798827977,coefficient
structured_xgboost_smote,available,1,numeric__o2sat,0.07614608108997345,feature_importances
structured_xgboost_smote,available,2,numeric__temperature,0.06188134104013443,feature_importances
structured_xgboost_smote,available,3,numeric__pain,0.046908359974622726,feature_importances
structured_xgboost_smote,available,4,categorical__presenting_complaint_injury,0.04363492876291275,feature_importances
structured_xgboost_smote,available,5,categorical__presenting_complaint_chest pain,0.03259923309087753,feature_importances
structured_xgboost_smote,available,6,categorical__presenting_complaint_eye problem,0.03184744715690613,feature_importances
structured_xgboost_smote,available,7,categorical__presenting_complaint_unwell adult,0.031606610864400864,feature_importances
structured_xgboost_smote,available,8,categorical__presenting_complaint_abdominal pain,0.02794697694480419,feature_importances
structured_xgboost_smote,available,9,categorical__presenting_complaint_psychiatric problem,0.026006124913692474,feature_importances
structured_xgboost_smote,available,10,categorical__presenting_complaint_vomiting,0.023828115314245224,feature_importances
structured_xgboost_smote,available,11,numeric__resprate,0.0236679557710886,feature_importances
structured_xgboost_smote,available,12,numeric__heartrate,0.023064251989126205,feature_importances
structured_xgboost_smote,available,13,categorical__presenting_complaint_unwell child,0.022730110213160515,feature_importances
structured_xgboost_smote,available,14,categorical__presenting_complaint_rash,0.0221352931112051,feature_importances
structured_xgboost_smote,available,15,categorical__presenting_complaint_limb pain,0.02195579931139946,feature_importances
structured_xgboost_smote,available,16,numeric__age,0.019909342750906944,feature_importances
structured_xgboost_smote,available,17,categorical__presenting_complaint_ear problem,0.016859909519553185,feature_importances
structured_xgboost_smote,available,18,categorical__presenting_complaint_deliberate self harm overdose,0.016729939728975296,feature_importances
structured_xgboost_smote,available,19,numeric__sbp,0.016216283664107323,feature_importances
structured_xgboost_smote,available,20,categorical__time_bin_evening,0.015258906409144402,feature_importances
structured_xgboost_smote,available,21,categorical__presenting_complaint_back pain,0.015102101489901543,feature_importances
structured_xgboost_smote,available,22,categorical__presenting_complaint_breathing problem shortness of breath,0.014798762276768684,feature_importances
structured_xgboost_smote,available,23,categorical__season_winter,0.0146398413926363,feature_importances
structured_xgboost_smote,available,24,categorical__presenting_complaint_wound,0.014284572564065456,feature_importances
structured_xgboost_smote,available,25,numeric__month_sin,0.013993233442306519,feature_importances
structured_xgboost_smote,available,26,numeric__month,0.01383776031434536,feature_importances
structured_xgboost_smote,available,27,numeric__month_cos,0.013377521187067032,feature_importances
structured_xgboost_smote,available,28,numeric__dbp,0.013222984038293362,feature_importances
structured_xgboost_smote,available,29,categorical__presenting_complaint_limb swelling,0.013047030195593834,feature_importances
structured_xgboost_smote,available,30,categorical__season_autumn,0.012992534786462784,feature_importances
structured_xgboost_smote,available,31,categorical__season_summer,0.012720299884676933,feature_importances
structured_xgboost_smote,available,32,numeric__hour,0.012620090506970882,feature_importances
structured_xgboost_smote,available,33,categorical__presenting_complaint_query covid 19,0.012378587387502193,feature_importances
structured_xgboost_smote,available,34,numeric__hour_sin,0.012262919917702675,feature_importances
structured_xgboost_smote,available,35,numeric__hour_cos,0.012096505612134933,feature_importances
structured_xgboost_smote,available,36,categorical__time_bin_afternoon,0.011813403107225895,feature_importances
structured_xgboost_smote,available,37,categorical__presenting_complaint_other,0.011681611649692059,feature_importances
structured_xgboost_smote,available,38,categorical__presenting_complaint_urinary problem,0.011659253388643265,feature_importances
structured_xgboost_smote,available,39,categorical__season_spring,0.011083554476499557,feature_importances
structured_xgboost_smote,available,40,categorical__presenting_complaint_fit seizure,0.011015298776328564,feature_importances
structured_xgboost_smote,available,41,categorical__time_bin_morning,0.010766210034489632,feature_importances
structured_xgboost_smote,available,42,categorical__presenting_complaint_collapse faint,0.010544314049184322,feature_importances
structured_xgboost_smote,available,43,categorical__presenting_complaint_foreign body,0.009788529016077518,feature_importances
structured_xgboost_smote,available,44,categorical__presenting_complaint_sore throat,0.009400222450494766,feature_importances
structured_xgboost_smote,available,45,categorical__presenting_complaint_skin infection,0.009126895107328892,feature_importances
structured_xgboost_smote,available,46,categorical__presenting_complaint_nose bleed,0.00861993245780468,feature_importances
structured_xgboost_smote,available,47,categorical__presenting_complaint_burn,0.008562159724533558,feature_importances
structured_xgboost_smote,available,48,categorical__presenting_complaint_testicular pain,0.008307099342346191,feature_importances
structured_xgboost_smote,available,49,categorical__presenting_complaint_rectal bleeding,0.007142078597098589,feature_importances
structured_xgboost_smote,available,50,categorical__presenting_complaint_dental problem,0.007030468434095383,feature_importances
raw_tfidf_word_char_logistic,available,1,numeric__pain,1.2679462924101712,coefficient
raw_tfidf_word_char_logistic,available,2,numeric__o2sat,1.0383101649943698,coefficient
raw_tfidf_word_char_logistic,available,3,complaint_word__burn,0.8012251421367984,coefficient
raw_tfidf_word_char_logistic,available,4,complaint_word__psychiatric problem,0.7923827155662897,coefficient
raw_tfidf_word_char_logistic,available,5,complaint_word__psychiatric,0.7923827155662897,coefficient
raw_tfidf_word_char_logistic,available,6,categorical__time_bin_late night,0.5193929856839852,coefficient
raw_tfidf_word_char_logistic,available,7,complaint_word__faint,0.5012692195713345,coefficient
raw_tfidf_word_char_logistic,available,8,complaint_word__collapse faint,0.5012692195713345,coefficient
raw_tfidf_word_char_logistic,available,9,complaint_word__collapse,0.5012692195713345,coefficient
raw_tfidf_word_char_logistic,available,10,complaint_word__rash,0.4632326487833153,coefficient
raw_tfidf_word_char_logistic,available,11,complaint_word__pain,0.4302229479341879,coefficient
raw_tfidf_word_char_logistic,available,12,complaint_word__injury,0.4198057631456673,coefficient
raw_tfidf_word_char_logistic,available,13,categorical__time_bin_early morning,0.4191593436395546,coefficient
raw_tfidf_word_char_logistic,available,14,numeric__temperature,0.413399010771597,coefficient
raw_tfidf_word_char_logistic,available,15,complaint_word__dental problem,0.3835112603599972,coefficient
raw_tfidf_word_char_logistic,available,16,complaint_word__dental,0.3835112603599972,coefficient
raw_tfidf_word_char_logistic,available,17,complaint_word__diarrhoea,0.37341621490922283,coefficient
raw_tfidf_word_char_logistic,available,18,numeric__heartrate,0.3594850263979299,coefficient
raw_tfidf_word_char_logistic,available,19,complaint_word__nose,0.3585942143449325,coefficient
raw_tfidf_word_char_logistic,available,20,complaint_word__bleed,0.3585942143449325,coefficient
raw_tfidf_word_char_logistic,available,21,complaint_word__nose bleed,0.3585942143449325,coefficient
raw_tfidf_word_char_logistic,available,22,complaint_word__testicular pain,0.34861111917020116,coefficient
raw_tfidf_word_char_logistic,available,23,complaint_word__testicular,0.34861111917020116,coefficient
raw_tfidf_word_char_logistic,available,24,complaint_word__wound,0.33986006915214273,coefficient
raw_tfidf_word_char_logistic,available,25,complaint_word__vomiting,0.33808686073976935,coefficient
raw_tfidf_word_char_logistic,available,26,categorical__season_autumn,0.3370410383636452,coefficient
raw_tfidf_word_char_logistic,available,27,numeric__sbp,0.3306778661084711,coefficient
raw_tfidf_word_char_logistic,available,28,categorical__time_bin_night,0.32007620130701203,coefficient
raw_tfidf_word_char_logistic,available,29,complaint_char__se ,0.30794496440617936,coefficient
raw_tfidf_word_char_logistic,available,30,categorical__season_spring,0.30357383997907195,coefficient
raw_tfidf_word_char_logistic,available,31,complaint_word__sore,0.2794513919222908,coefficient
raw_tfidf_word_char_logistic,available,32,complaint_word__throat,0.2794513919222908,coefficient
raw_tfidf_word_char_logistic,available,33,complaint_word__sore throat,0.2794513919222908,coefficient
raw_tfidf_word_char_logistic,available,34,complaint_word__other,0.2776808842645366,coefficient
raw_tfidf_word_char_logistic,available,35,complaint_char__urn,0.26707504737965165,coefficient
raw_tfidf_word_char_logistic,available,36,complaint_char__bur,0.26707504737965165,coefficient
raw_tfidf_word_char_logistic,available,37,complaint_char__ bu,0.26707504737965165,coefficient
raw_tfidf_word_char_logistic,available,38,complaint_char__ bur,0.26707504737965165,coefficient
raw_tfidf_word_char_logistic,available,39,complaint_char__burn,0.26707504737965165,coefficient
raw_tfidf_word_char_logistic,available,40,complaint_char__rn ,0.26707504737965165,coefficient
raw_tfidf_word_char_logistic,available,41,complaint_char__ burn,0.26707504737965165,coefficient
raw_tfidf_word_char_logistic,available,42,complaint_char__burn ,0.26707504737965165,coefficient
raw_tfidf_word_char_logistic,available,43,complaint_char__urn ,0.26707504737965165,coefficient
raw_tfidf_word_char_logistic,available,44,complaint_word__vomiting blood,0.2461292824643536,coefficient
raw_tfidf_word_char_logistic,available,45,complaint_word__blood,0.2461292824643536,coefficient
raw_tfidf_word_char_logistic,available,46,complaint_word__neck pain,0.24277184473488972,coefficient
raw_tfidf_word_char_logistic,available,47,complaint_word__neck,0.24277184473488972,coefficient
raw_tfidf_word_char_logistic,available,48,categorical__season_winter,0.23637460335951518,coefficient
raw_tfidf_word_char_logistic,available,49,complaint_word__deliberate,0.23477095554763142,coefficient
raw_tfidf_word_char_logistic,available,50,complaint_word__deliberate self,0.23477095554763142,coefficient
raw_tfidf_word_char_sgd_logistic,available,1,numeric__pain,5.572784447920181,coefficient
raw_tfidf_word_char_sgd_logistic,available,2,numeric__o2sat,4.443778430741746,coefficient
raw_tfidf_word_char_sgd_logistic,available,3,complaint_word__burn,3.664954662515627,coefficient
raw_tfidf_word_char_sgd_logistic,available,4,complaint_word__psychiatric problem,3.5052416230324916,coefficient
raw_tfidf_word_char_sgd_logistic,available,5,complaint_word__psychiatric,3.5052416230324916,coefficient
raw_tfidf_word_char_sgd_logistic,available,6,complaint_word__injury,2.2442649171668934,coefficient
raw_tfidf_word_char_sgd_logistic,available,7,complaint_word__rash,2.225838605535713,coefficient
raw_tfidf_word_char_sgd_logistic,available,8,numeric__sbp,2.1816658751056712,coefficient
raw_tfidf_word_char_sgd_logistic,available,9,complaint_word__collapse faint,2.1813966408069425,coefficient
raw_tfidf_word_char_sgd_logistic,available,10,complaint_word__faint,2.1813966408069425,coefficient
raw_tfidf_word_char_sgd_logistic,available,11,complaint_word__collapse,2.1813966408069425,coefficient
raw_tfidf_word_char_sgd_logistic,available,12,complaint_word__pain,2.028482080245072,coefficient
raw_tfidf_word_char_sgd_logistic,available,13,numeric__heartrate,2.016230876429592,coefficient
raw_tfidf_word_char_sgd_logistic,available,14,categorical__time_bin_early morning,1.8314832064307829,coefficient
raw_tfidf_word_char_sgd_logistic,available,15,numeric__temperature,1.8172766827657751,coefficient
raw_tfidf_word_char_sgd_logistic,available,16,categorical__time_bin_night,1.7373008596564627,coefficient
raw_tfidf_word_char_sgd_logistic,available,17,complaint_word__wound,1.7001126587210988,coefficient
raw_tfidf_word_char_sgd_logistic,available,18,complaint_word__dental problem,1.621739621410462,coefficient
raw_tfidf_word_char_sgd_logistic,available,19,complaint_word__dental,1.621739621410462,coefficient
raw_tfidf_word_char_sgd_logistic,available,20,categorical__time_bin_late night,1.617075845963486,coefficient
raw_tfidf_word_char_sgd_logistic,available,21,complaint_word__diarrhoea,1.5691727771585855,coefficient
raw_tfidf_word_char_sgd_logistic,available,22,complaint_word__sore,1.5469463366690714,coefficient
raw_tfidf_word_char_sgd_logistic,available,23,complaint_word__sore throat,1.5469463366690714,coefficient
raw_tfidf_word_char_sgd_logistic,available,24,complaint_word__throat,1.5469463366690714,coefficient
raw_tfidf_word_char_sgd_logistic,available,25,complaint_word__vomiting,1.4517846578117792,coefficient
raw_tfidf_word_char_sgd_logistic,available,26,complaint_word__testicular pain,1.3757267720448145,coefficient
raw_tfidf_word_char_sgd_logistic,available,27,complaint_word__testicular,1.3757267720448145,coefficient
raw_tfidf_word_char_sgd_logistic,available,28,complaint_word__blood,1.2849435684561044,coefficient
raw_tfidf_word_char_sgd_logistic,available,29,complaint_word__vomiting blood,1.2849435684561044,coefficient
raw_tfidf_word_char_sgd_logistic,available,30,categorical__season_autumn,1.2644334688992283,coefficient
raw_tfidf_word_char_sgd_logistic,available,31,complaint_word__body,1.2532063584194497,coefficient
raw_tfidf_word_char_sgd_logistic,available,32,complaint_word__foreign body,1.2532063584194497,coefficient
raw_tfidf_word_char_sgd_logistic,available,33,complaint_word__foreign,1.2532063584194497,coefficient
raw_tfidf_word_char_sgd_logistic,available,34,complaint_word__unwell,1.237204551425661,coefficient
raw_tfidf_word_char_sgd_logistic,available,35,complaint_word__neck,1.2246808001824498,coefficient
raw_tfidf_word_char_sgd_logistic,available,36,complaint_word__neck pain,1.2246808001824498,coefficient
raw_tfidf_word_char_sgd_logistic,available,37,complaint_char__se ,1.2223255463855398,coefficient
raw_tfidf_word_char_sgd_logistic,available,38,numeric__resprate,1.1815204036928497,coefficient
raw_tfidf_word_char_sgd_logistic,available,39,complaint_word__bleed,1.1792370324136092,coefficient
raw_tfidf_word_char_sgd_logistic,available,40,complaint_word__nose,1.1792370324136092,coefficient
raw_tfidf_word_char_sgd_logistic,available,41,complaint_word__nose bleed,1.1792370324136092,coefficient
raw_tfidf_word_char_sgd_logistic,available,42,complaint_char__urn,1.1040021902933035,coefficient
raw_tfidf_word_char_sgd_logistic,available,43,complaint_char__burn,1.1040021902933035,coefficient
raw_tfidf_word_char_sgd_logistic,available,44,complaint_char__burn ,1.1040021902933035,coefficient
raw_tfidf_word_char_sgd_logistic,available,45,complaint_char__urn ,1.1040021902933035,coefficient
raw_tfidf_word_char_sgd_logistic,available,46,complaint_char__bur,1.1040021902933035,coefficient
raw_tfidf_word_char_sgd_logistic,available,47,complaint_char__rn ,1.1040021902933035,coefficient
raw_tfidf_word_char_sgd_logistic,available,48,complaint_char__ bu,1.1040021902933035,coefficient
raw_tfidf_word_char_sgd_logistic,available,49,complaint_char__ bur,1.1040021902933035,coefficient
raw_tfidf_word_char_sgd_logistic,available,50,complaint_char__ burn,1.1040021902933035,coefficient
raw_tfidf_word_char_linear_svm,unavailable,,,,
raw_tfidf_svd_xgboost,not_directly_interpretable,,,,
raw_tfidf_svd_lightgbm,not_directly_interpretable,,,,
raw_tfidf_svd_catboost,not_directly_interpretable,,,,
raw_tfidf_svd_xgboost_smote,not_directly_interpretable,,,,
raw_tfidf_svd_lightgbm_smote,not_directly_interpretable,,,,
raw_tfidf_svd_catboost_smote,not_directly_interpretable,,,,
